2 2454101.50000000000 -0.0109999778661 -0.4099240430278 -0.2178291353215 0.0224838233196 0.0015067886755 -0.0015265744171
2 2454201.50000000000 0.2413605632515 -0.3042609063501 -0.1875553793806 0.0176289980163 0.0158943953986 0.0066623177065
2 2454301.50000000000 0.3601257049513 -0.0446651146346 -0.0612013454026 -0.0004268159170 0.0255997361875 0.0137189249128
2 2454401.50000000000 0.1847003446368 0.2292439494988 0.1033037336304 -0.0282671016830 0.0147265173408 0.0107975828582
2 2454501.50000000000 -0.1982393718517 0.2209220167496 0.1385661933523 -0.0279871804275 -0.0152193747523 -0.0052277347024
2 2454601.50000000000 -0.3912301165656 -0.0395196935418 0.0194564023790 -0.0038070587117 -0.0239003738080 -0.0123721843045
2 2454701.50000000000 -0.3197417934634 -0.2892808494474 -0.1213724468837 0.0139751029950 -0.0161297433990 -0.0100651540465
2 2454801.50000000000 -0.0945805672437 -0.4070957792938 -0.2076531213875 0.0219028721751 -0.0029974259083 -0.0038722248289
2 2454901.50000000000 0.1697152870306 -0.3558190924650 -0.2076668641672 0.0203524833220 0.0115386038056 0.0040533300296
2 2455001.50000000000 0.3475926850416 -0.1377522584554 -0.1096241456688 0.0068604691160 0.0237492808170 0.0119749541365
2 2455101.50000000000 0.2763916770545 0.1601206573821 0.0568750882633 -0.0202136719785 0.0215762030726 0.0136213505977
2 2455201.50000000000 -0.0831827950866 0.2632543115777 0.1492492624662 -0.0327628349251 -0.0069140916876 -0.0002963582426
2 2455301.50000000000 -0.3630747881852 0.0505098280652 0.0646262850838 -0.0113117849880 -0.0237657235287 -0.0115222790554
2 2455401.50000000000 -0.3641723308602 -0.2223446679183 -0.0810130285704 0.0095346857182 -0.0194416512982 -0.0113739088522
2 2455501.50000000000 -0.1743024924575 -0.3875806931065 -0.1889657450215 0.0204236554362 -0.0073681742938 -0.0060534869985
2 2455601.50000000000 0.0900000123401 -0.3906659712403 -0.2180173949571 0.0219347166146 0.0070103403998 0.0014705640516
2 2455701.50000000000 0.3105402612141 -0.2213656258717 -0.1504465505341 0.0126215197603 0.0206288943008 0.0097109437641
2 2455801.50000000000 0.3349678846121 0.0714296704687 0.0034265922172 -0.0109505996718 0.0251304570083 0.0145595905380
